Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Activewear clothing features (product.metafields.shopify.activewear-clothing-features),Activity (product.metafields.shopify.activity),Age group (product.metafields.shopify.age-group),Baby/Toddler clothing features (product.metafields.shopify.baby-toddler-clothing-features),Baby/Toddler sleepwear style (product.metafields.shopify.baby-toddler-sleepwear-style),Care instructions (product.metafields.shopify.care-instructions),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Dress occasion (product.metafields.shopify.dress-occasion),Dress style (product.metafields.shopify.dress-style),Fabric (product.metafields.shopify.fabric),Fit (product.metafields.shopify.fit),Intimate apparel features (product.metafields.shopify.intimate-apparel-features),Neckline (product.metafields.shopify.neckline),One-piece style (product.metafields.shopify.one-piece-style),Outerwear clothing features (product.metafields.shopify.outerwear-clothing-features),Pants length type (product.metafields.shopify.pants-length-type),Size (product.metafields.shopify.size),Skirt/Dress length type (product.metafields.shopify.skirt-dress-length-type),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Top length type (product.metafields.shopify.top-length-type),Waist rise (product.metafields.shopify.waist-rise),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Pakistan,Price / Pakistan,Compare At Price / Pakistan,Status
tears-printed-kids-wear,,,,,,,,,7-8 Years,,,,,,,,'10720973,0.0,,-2,deny,manual,999.00,,false,false,,,,,'10720973,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/2_59.jpg?v=1774379414,4,Tears Printed Kids Wear - detail shot - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_56.jpg?v=1774379414,g,,,,,,
tears-printed-kids-wear,,,,,,,,,9-10 Years,,,,,,,,'10720974,0.0,,-1,deny,manual,999.00,,false,false,,,,,'10720974,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/1_57.jpg?v=1774379414,5,Tears Printed Kids Wear - front view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_56.jpg?v=1774379414,g,,,,,,
tears-printed-kids-wear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/imgi_20_imgi_80_BBg_Kids_Size_chart_1080x_1_1080x_540x_17e8be58-f128-4fe1-a532-e7d89a58b51e.webp?v=1774369747,6,Yellow Police Car Pajama Set size chart - measurements guide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
girls-pink-graphic-t-shirt-grey-shorts-summer-set,Girls Pink Graphic Shorts Set,"<h4>Girls Pink Graphic Shorts Set</h4>
<p data-start=""318"" data-end=""619"">Let your little girl enjoy all-day comfort and playful style with this <strong data-start=""389"" data-end=""444"">Girls' Pink Graphic T-Shirt &amp; Grey Shorts Summer Set</strong>. Designed for everyday wear, playtime, and casual outings, this adorable kids' outfit is made from soft, breathable fabric that keeps her cool and comfortable in warm weather.</p>
<p data-start=""621"" data-end=""920"">The pink short-sleeve t-shirt features a cheerful cartoon car print that kids love, while the grey shorts provide a relaxed fit for easy movement. Perfect for home, school activities, playdates, or outdoor fun, this matching set combines style, comfort, and durability—exactly what parents look for.</p>
<p data-start=""922"" data-end=""1040"">Easy to wear, easy to wash, and easy to love, this summer co-ord set is a must-have addition to your child’s wardrobe.</p>
<p data-start=""1042"" data-end=""1059""><strong data-start=""1042"" data-end=""1059"">Key Features:</strong></p>
<ul data-start=""1060"" data-end=""1251"">
<li data-start=""1060"" data-end=""1095"">
<p data-start=""1062"" data-end=""1095"">Soft &amp; breathable cotton fabric</p>
</li>
<li data-start=""1096"" data-end=""1126"">
<p data-start=""1098"" data-end=""1126"">Cute cartoon graphic print</p>
</li>
<li data-start=""1127"" data-end=""1163"">
<p data-start=""1129"" data-end=""1163"">Comfortable elastic-waist shorts</p>
</li>
<li data-start=""1164"" data-end=""1201"">
<p data-start=""1166"" data-end=""1201"">Ideal for summer wear &amp; daily use</p>
</li>
<li data-start=""1202"" data-end=""1251"">
<p data-start=""1204"" data-end=""1251"">Perfect for girls’ casual outfits in Pakistan</p>
</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Outfit Sets,Kids Half Sleeves Twinset,kids half sleeves,false,Size,2-6-months,product.metafields.shopify.size,,,,,,,'10720958,0.5,shopify,100,deny,manual,899.00,,true,false,,,,,'10720958,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_19.webp?v=1770733596,1,Girls Pink Graphic T Shirt Grey Shorts Summer Set - front view - unisex wear Pakistan,false,,"Girls pink graphic t-shirt and grey shorts summer set. Soft, breathable and comfortable kids outfit for daily wear, playtime and casual use.",7313,,kids,,,,,,,,,,,,,kids,,,,,pink-1-1,,,cotton,,,,,,,2-6-months; 6-12; 13-14-months; 2-3-years; 3-4-years; 4-5-years; 6-years,,,girls,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_19.webp?v=1770733596,g,,,true,,,draft
girls-pink-graphic-t-shirt-grey-shorts-summer-set,,,,,,,,,6-12,,,,,,,,'10720959,0.5,shopify,99,deny,manual,899.00,,true,false,,,,,'10720959,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/2_22.webp?v=1770733643,2,Girls Pink Graphic T Shirt Grey Shorts Summer Set - back view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_19.webp?v=1770733596,g,,,,,,
girls-pink-graphic-t-shirt-grey-shorts-summer-set,,,,,,,,,13-14-months,,,,,,,,'10720960,0.5,shopify,98,deny,manual,899.00,,true,false,,,,,'10720960,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/1_19.webp?v=1770733643,3,Girls Pink Graphic T Shirt Grey Shorts Summer Set - side view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_19.webp?v=1770733596,g,,,,,,
girls-pink-graphic-t-shirt-grey-shorts-summer-set,,,,,,,,,2-3-years,,,,,,,,'10720961,0.5,shopify,100,deny,manual,899.00,,true,false,,,,,'10720961,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_23.webp?v=1770733630,4,Girls Pink Graphic T Shirt Grey Shorts Summer Set - detail shot - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_19.webp?v=1770733596,g,,,,,,
girls-pink-graphic-t-shirt-grey-shorts-summer-set,,,,,,,,,3-4-years,,,,,,,,'10720962,0.5,shopify,98,deny,manual,899.00,,true,false,,,,,'10720962,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/5_19.webp?v=1770733630,5,Girls Pink Graphic T Shirt Grey Shorts Summer Set - front view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_19.webp?v=1770733596,g,,,,,,
girls-pink-graphic-t-shirt-grey-shorts-summer-set,,,,,,,,,4-5-years,,,,,,,,'10720963,0.5,shopify,96,deny,manual,899.00,,true,false,,,,,'10720963,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/0daa77f7-78a9-412e-8e66-13d3c33bae4f_1afef12a-54ea-4242-9363-5ca13d75d9b3.webp?v=1781104557,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_19.webp?v=1770733596,g,,,,,,
girls-pink-graphic-t-shirt-grey-shorts-summer-set,,,,,,,,,6-years,,,,,,,,'10720964,0.5,shopify,97,deny,manual,899.00,,true,false,,,,,'10720964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_19.webp?v=1770733596,g,,,,,,
blue-elephant-kids-short-set,Blue Elephant Kids Short Set,"<h4 data-start=""71"" data-end=""444"">Blue Elephant Kids Short Set</h4>
<p data-start=""71"" data-end=""444"">Make your little one’s summer wardrobe extra adorable with the <strong data-start=""134"" data-end=""166"">Blue Elephant Kids Short Set</strong>. This charming two-piece outfit features a soft sky-blue t-shirt decorated with a cute striped elephant graphic that adds a playful and stylish touch. The set is paired with comfortable white shorts featuring classic black vertical stripes, creating a trendy and balanced look.</p>
<p data-start=""446"" data-end=""683"">Designed with soft and breathable fabric, this outfit keeps kids cool and relaxed throughout the day. The elastic waistband on the shorts ensures a snug yet flexible fit, making it ideal for active play, casual outings, or everyday wear.</p>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids Half Sleeves Twinset,"k, kids half sleeves, NEW ARRIVAL",false,Size,2-6-months,product.metafields.shopify.size,,,,,,,'10720951,0.5,,-2,deny,manual,899.00,,true,false,,,,,'10720951,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/5_30_4c4f26ae-43f8-43b8-988a-db1efd1259e5.webp?v=1770816901,1,Blue Elephant Kids Short Set - front view - kids wear Pakistan,false,,,5622,,,,,,,,,,,,,,,,breathable-design; adjustable-waistband-5,,,,animal; striped,,,cotton,,,,,,,2-6-months; 6-12; 13-14-months; 2-3-years; 3-4-years; 4-5-years; 6-years,,,unisex,,,,,,,,g,,,true,,,draft
blue-elephant-kids-short-set,,,,,,,,,6-12,,,,,,,,'10720952,0.5,,-1,deny,manual,899.00,,true,false,,,,,'10720952,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_30.webp?v=1770816901,2,Blue Elephant Kids Short Set - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-elephant-kids-short-set,,,,,,,,,13-14-months,,,,,,,,'10720953,0.5,,-4,deny,manual,899.00,,true,false,,,,,'10720953,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/1_30.webp?v=1770816901,3,Blue Elephant Kids Short Set - side view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-elephant-kids-short-set,,,,,,,,,2-3-years,,,,,,,,'10720954,0.5,,-4,deny,manual,899.00,,true,false,,,,,'10720954,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/2_33.webp?v=1770816901,4,Blue Elephant Kids Short Set - detail shot - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-elephant-kids-short-set,,,,,,,,,3-4-years,,,,,,,,'10720955,0.5,,-4,deny,manual,899.00,,true,false,,,,,'10720955,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_34.webp?v=1770816901,5,Blue Elephant Kids Short Set - front view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-elephant-kids-short-set,,,,,,,,,4-5-years,,,,,,,,'10720956,0.5,,-1,deny,manual,899.00,,true,false,,,,,'10720956,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/NewArrival600x600_49e18a6a-e6cd-4966-9b51-0525f940a495.png?v=1770816214,6,Striped Tank Print Outfit 2 Piece Summer Set - back view - unisex wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-elephant-kids-short-set,,,,,,,,,6-years,,,,,,,,'10720957,0.5,,-2,deny,manual,899.00,,true,false,,,,,'10720957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-care-bear-kids-short-set,Blue Care Bear Short Set,"<h4 data-start=""71"" data-end=""404"">Blue Care Bear Short Set</h4>
<p data-start=""396"" data-end=""666"">Add fun and comfort to your little one’s wardrobe with our adorable <strong data-start=""464"" data-end=""492"">Blue Care Bear Short Set</strong>. Designed for playful summer days, this cute outfit features a light blue T-shirt with colorful Care Bear graphics and matching navy blue shorts for a stylish everyday look.</p>
<p data-start=""668"" data-end=""815"">Made from soft and breathable fabric, this set keeps kids comfortable all day long — whether they’re playing, relaxing, or heading out with family.</p>
<h3 data-section-id=""q4c1cr"" data-start=""817"" data-end=""830"">Features:</h3>
<ul data-start=""831"" data-end=""1026"">
<li data-section-id=""144nyem"" data-start=""831"" data-end=""863"">Soft &amp; breathable cotton blend</li>
<li data-section-id=""15s6hlh"" data-start=""864"" data-end=""894"">Cute Care Bear cartoon print</li>
<li data-section-id=""1w0n35c"" data-start=""895"" data-end=""929"">Comfortable elastic waist shorts</li>
<li data-section-id=""1qkknrm"" data-start=""930"" data-end=""957"">Lightweight summer outfit</li>
<li data-section-id=""xvwf5f"" data-start=""958"" data-end=""993"">Perfect for casual wear &amp; outings</li>
<li data-section-id=""1b1jou"" data-start=""994"" data-end=""1026"">Easy to wash and skin-friendly</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Outfit Sets,Kids Half Sleeves Twinset,kids half sleeves,true,Size,2-6-months,product.metafields.shopify.size,,,,,,,'10720944,0.5,,95,deny,manual,899.00,,true,false,,,,,'10720944,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/ChatGPT_34ca15aa-9aa2-45d2-ac41-5a7c12a4521d.webp?v=1779453640,1,"",false,,"Bright and playful kids’ outfit featuring a light blue t-shirt with cheerful cartoon bear graphics and 'Shine' print, paired with comfy dark blue shorts, this stylish set offers comfort and fun for everyday wear",7313,,kids,,,,,,,,,,'1,,,kids,,,,,sky-blue,,,,,,,,,,2-6-months; 6-12; 13-14-months; 2-3-years; 3-4-years; 4-5-years; 6-years,,,unisex,,,,,,,,g,,,true,,,active
blue-care-bear-kids-short-set,,,,,,,,,6-12,,,,,,,,'10720945,0.5,,71,deny,manual,899.00,,true,false,,,,,'10720945,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/ChatGPT_1_51a4ac07-da8b-46ed-bf35-f97ca7715c7f.webp?v=1779453640,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-care-bear-kids-short-set,,,,,,,,,13-14-months,,,,,,,,'10720946,0.5,,78,deny,manual,899.00,,true,false,,,,,'10720946,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/ec633b2d-fe0e-4a9e-8036-104f230efeda_47cbeb69-54a7-41d3-903a-018067779b69.webp?v=1779453640,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-care-bear-kids-short-set,,,,,,,,,2-3-years,,,,,,,,'10720947,0.5,,73,deny,manual,899.00,,true,false,,,,,'10720947,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/0daa77f7-78a9-412e-8e66-13d3c33bae4f_8c866b8b-65c8-4174-804e-4ecd841da5d3.webp?v=1781104565,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-care-bear-kids-short-set,,,,,,,,,3-4-years,,,,,,,,'10720948,0.5,,81,deny,manual,899.00,,true,false,,,,,'10720948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-care-bear-kids-short-set,,,,,,,,,4-5-years,,,,,,,,'10720949,0.5,,98,deny,manual,899.00,,true,false,,,,,'10720949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
blue-care-bear-kids-short-set,,,,,,,,,6-years,,,,,,,,'10720950,0.5,,979,deny,manual,899.00,,true,false,,,,,'10720950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
black-lemon-yellow-kids-dino-short-set,Black & Lemon Yellow Kids Dino Short Set,"<p data-start=""191"" data-end=""564"">Let your little explorer step into a world of fun and imagination with the <strong>Black &amp; Lemon Kids Dino Short Set</strong> This adorable two-piece outfit features a trendy black t-shirt with a playful astronaut dinosaur graphic that kids will absolutely love. Paired with vibrant green shorts showcasing fun dinosaur prints, this set combines comfort, style, and playful energy.</p>
<p data-start=""566"" data-end=""816"">Made with soft, breathable fabric, this outfit keeps kids cool and comfortable during summer outings, playtime, or casual wear. The lightweight material allows easy movement, making it perfect for active children who love to explore and play all day.</p>
<hr data-start=""818"" data-end=""821"">
<h3 data-start=""823"" data-end=""844"">📌 Key Features</h3>
<ul data-start=""845"" data-end=""1081"">
<li data-start=""845"" data-end=""891"">
<p data-start=""847"" data-end=""891"">Soft and breathable summer-friendly fabric</p>
</li>
<li data-start=""892"" data-end=""941"">
<p data-start=""894"" data-end=""941"">Eye-catching astronaut dinosaur cartoon print</p>
</li>
<li data-start=""942"" data-end=""982"">
<p data-start=""944"" data-end=""982"">Comfortable elastic waistband shorts</p>
</li>
<li data-start=""983"" data-end=""1025"">
<p data-start=""985"" data-end=""1025"">Lightweight and skin-friendly material</p>
</li>
<li data-start=""1026"" data-end=""1081"">
<p data-start=""1028"" data-end=""1081"">Perfect for casual wear, playdates, and outdoor fun</p>
</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Outfit Sets,Kids Half Sleeves Twinset,kids half sleeves,false,Size,2-6-months,product.metafields.shopify.size,,,,,,,'10720937,0.5,,0,deny,manual,899.00,,true,false,,,,,'10720937,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_27.webp?v=1770736855,1,Black Lemon Yellow Kids Dino Short Set - front view - kids wear Pakistan,false,,"Shop the Black & Lemon Yellow Kids Dino Short Set featuring a fun astronaut dinosaur t-shirt with comfortable printed shorts. Lightweight, breathable, and perfect for stylish everyday wear.",7313,,kids,,,,,,,,,,,,,kids,,,,,black,,,,,,,,,,2-6-months; 6-12; 13-14-months; 2-3-years; 3-4-years; 4-5-years; 6-years,,,unisex,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_27.webp?v=1770736855,g,,,true,,,draft
black-lemon-yellow-kids-dino-short-set,,,,,,,,,6-12,,,,,,,,'10720938,0.5,,0,deny,manual,899.00,,true,false,,,,,'10720938,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/1_23.webp?v=1770736896,2,Black Lemon Yellow Kids Dino Short Set - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_27.webp?v=1770736855,g,,,,,,
black-lemon-yellow-kids-dino-short-set,,,,,,,,,13-14-months,,,,,,,,'10720939,0.5,,-1,deny,manual,899.00,,true,false,,,,,'10720939,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/2_26.webp?v=1770736896,3,Black Lemon Yellow Kids Dino Short Set - side view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_27.webp?v=1770736855,g,,,,,,
black-lemon-yellow-kids-dino-short-set,,,,,,,,,2-3-years,,,,,,,,'10720940,0.5,,-2,deny,manual,899.00,,true,false,,,,,'10720940,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/4_23.webp?v=1770736896,4,Black Lemon Yellow Kids Dino Short Set - detail shot - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_27.webp?v=1770736855,g,,,,,,
black-lemon-yellow-kids-dino-short-set,,,,,,,,,3-4-years,,,,,,,,'10720941,0.5,,-3,deny,manual,899.00,,true,false,,,,,'10720941,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/5_23.webp?v=1770736896,5,Black Lemon Yellow Kids Dino Short Set - front view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_27.webp?v=1770736855,g,,,,,,
black-lemon-yellow-kids-dino-short-set,,,,,,,,,4-5-years,,,,,,,,'10720942,0.5,,-1,deny,manual,899.00,,true,false,,,,,'10720942,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/ChatGPT_Image_Mar_2_2026_08_02_23_PM.webp?v=1774966131,6,Yellow Grey Kids Short Sleeve Kids Wear - back view - kids wear Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_27.webp?v=1770736855,g,,,,,,
black-lemon-yellow-kids-dino-short-set,,,,,,,,,6-years,,,,,,,,'10720943,0.5,,-5,deny,manual,899.00,,true,false,,,,,'10720943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/3_27.webp?v=1770736855,g,,,,,,
black-spider-kids-short-set,Spider Power Short Set - Red & Black,"<h4><span data-sheets-root=""1"">Spider Power Short Set - Red &amp; Black<br></span></h4>
<p data-start=""440"" data-end=""577"">Let your little hero step into comfort and style with our <strong data-start=""498"" data-end=""524"">Spider Power Short Set</strong>—designed for active boys who love fun, bold outfits.</p>
<p data-start=""579"" data-end=""826"">This two-piece set features a striking spider-inspired design on a soft, lightweight t-shirt paired with matching shorts. The breathable fabric keeps kids cool and comfortable all day, making it ideal for warm weather, playtime, or casual outings.</p>
<p data-start=""828"" data-end=""960"">With its relaxed fit and easy movement design, this set is perfect for energetic kids who need both comfort and style in one outfit.</p>
<h3 data-section-id=""8pl8n8"" data-start=""962"" data-end=""981"">✨ Key Features:</h3>
<ul data-start=""982"" data-end=""1242"">
<li data-section-id=""15vdfkq"" data-start=""982"" data-end=""1030"">Soft &amp; breathable fabric for all-day comfort</li>
<li data-section-id=""q28205"" data-start=""1031"" data-end=""1071"">Bold spider graphic design kids love</li>
<li data-section-id=""3icfma"" data-start=""1072"" data-end=""1113"">Lightweight material ideal for summer</li>
<li data-section-id=""1qtb6fa"" data-start=""1114"" data-end=""1147"">Relaxed fit for easy movement</li>
<li data-section-id=""16urx7y"" data-start=""1148"" data-end=""1195"">Stylish matching shorts for a complete look</li>
<li data-section-id=""6uhnvi"" data-start=""1196"" data-end=""1242"">Perfect for daily wear, playtime &amp; outings</li>
</ul>
<h3 data-section-id=""7yai24"" data-start=""1244"" data-end=""1267"">👕 What’s Included:</h3>
<ul data-start=""1268"" data-end=""1298"">
<li data-section-id=""mukn70"" data-start=""1268"" data-end=""1283"">1 x T-Shirt</li>
<li data-section-id=""72mvts"" data-start=""1284"" data-end=""1298"">1 x Shorts</li>
</ul>",BBG FASHION CLOTHING STORE,Apparel & Accessories > Clothing > Baby & Toddler Clothing > Baby & Toddler Outfits,Kids Half Sleeves Twinset,kids half sleeves,true,Size,2-6-months,product.metafields.shopify.size,,,,,,,'10720930,0.5,,-3,deny,manual,899.00,,true,false,,,,,'10720930,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/s_3.webp?v=1777987320,1,"",false,,"Spider Power Short Set for boys featuring soft, breathable fabric with a bold spider print design. Perfect for summer wear, playtime, and everyday comfort. Available in multiple colors.",5622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2-6-months; 6-12; 13-14-months; 2-3-years; 3-4-years; 4-5-years; 5-6-years,,,,,,,,,,,g,,,true,,,active
black-spider-kids-short-set,,,,,,,,,6-12,,,,,,,,'10720931,0.5,,-5,deny,manual,899.00,,true,false,,,,,'10720931,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/s_2.webp?v=1777987320,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
black-spider-kids-short-set,,,,,,,,,13-14-months,,,,,,,,'10720932,0.5,,-4,deny,manual,899.00,,true,false,,,,,'10720932,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/s_4.webp?v=1777987320,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
black-spider-kids-short-set,,,,,,,,,2-3-years,,,,,,,,'10720933,0.5,,-6,deny,manual,899.00,,true,false,,,,,'10720933,https://cdn.shopify.com/s/files/1/0618/2368/0740/files/0daa77f7-78a9-412e-8e66-13d3c33bae4f_9284dcd9-d38d-4f30-8e78-11d4ead3cd80.webp?v=1781104570,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,,,,
